order_id,user_id,gender,age,country,product_category,product_brand,product_department,retail_price,sale_price,discount_amount,discount_percent,days_to_ship,shipping_duration,days_to_return,is_returned,order_status,order_date,order_day_of_week,order_month,order_year
8378,6676,F,23,China,Swim,L*Space,Women,131.94999694824219,131.94999694824219,0,0,0,4,,0,Complete,2025-09-22 17:46:00 UTC,2,9,2025
8383,6681,F,37,France,Pants & Capris,Levi's,Women,44.9900016784668,44.9900016784668,0,0,0,0,,0,Complete,2024-08-03 11:22:00 UTC,7,8,2024
8392,6691,F,49,United States,Pants & Capris,Karen Kane,Women,58.840000152587891,58.840000152587891,0,0,2,3,,0,Complete,2023-10-16 09:39:00 UTC,2,10,2023
8396,6696,F,41,China,Shorts,FineBrandShop,Women,15.5,15.5,0,0,0,4,,0,Complete,2022-10-05 04:28:00 UTC,4,10,2022
8412,6709,F,55,France,Jeans,2b by bebe,Women,44.950000762939446,44.950000762939446,0,0,1,3,,0,Complete,2024-06-03 13:18:00 UTC,2,6,2024
8414,6711,F,18,United States,Sleep & Lounge,Shadowline,Women,63,63,0,0,1,1,,0,Complete,2025-02-13 10:04:00 UTC,5,2,2025
8417,6713,F,35,Australia,Jeans,7 For All Mankind,Women,101.98999786376952,101.98999786376952,0,0,2,4,,0,Complete,2024-07-09 00:55:00 UTC,3,7,2024
8451,6748,F,66,Germany,Intimates,Cinema Etoile,Women,28.340000152587887,28.340000152587887,0,0,1,4,,0,Complete,2022-10-30 16:41:00 UTC,1,10,2022
8454,6750,F,28,China,Shorts,Jones New York,Women,36.279998779296882,36.279998779296882,0,0,0,0,,0,Complete,2024-10-11 03:13:00 UTC,6,10,2024
8473,6762,F,34,Germany,Accessories,D&G Dolce & Gabbana,Women,78.7699966430664,78.7699966430664,0,0,1,0,,0,Complete,2023-09-24 15:10:00 UTC,1,9,2023
8489,6771,F,38,United States,Socks & Hosiery,Anne Klein,Women,16,16,0,0,0,4,,0,Complete,2025-04-12 13:39:00 UTC,7,4,2025
8491,6772,F,35,South Korea,Intimates,Bali,Women,18.559999465942383,18.559999465942383,0,0,2,0,,0,Complete,2025-07-18 01:56:00 UTC,6,7,2025
8495,6775,F,41,Brasil,Shorts,Grane,Women,15.670000076293944,15.670000076293944,0,0,0,4,,0,Complete,2024-09-04 08:04:00 UTC,4,9,2024
8505,6784,F,54,Spain,Dresses,Jones New York,Women,69.080001831054688,69.080001831054688,0,0,0,1,,0,Complete,2025-01-08 02:30:00 UTC,4,1,2025
8506,6785,F,42,China,Fashion Hoodies & Sweatshirts,A:X Armani Exchange,Women,78,78,0,0,0,0,,0,Complete,2021-06-29 14:43:00 UTC,3,6,2021
8511,6790,F,43,Australia,Dresses,Jessica Simpson,Women,58.959999084472656,58.959999084472656,0,0,0,0,,0,Complete,2024-11-25 16:52:00 UTC,2,11,2024
8511,6790,F,43,Australia,Sweaters,Sutton Studio,Women,119.9499969482422,119.9499969482422,0,0,0,0,,0,Complete,2024-11-25 16:52:00 UTC,2,11,2024
8541,6811,F,15,United States,Socks & Hosiery,SmartWool,Women,23.950000762939453,23.950000762939453,0,0,1,2,,0,Complete,2020-08-21 05:42:00 UTC,6,8,2020
8541,6811,F,15,United States,Active,ANSAI,Women,154.57000732421875,154.57000732421875,0,0,1,2,,0,Complete,2020-08-21 05:42:00 UTC,6,8,2020
8563,6824,F,52,South Korea,Swim,Speedo,Women,67.949996948242188,67.949996948242188,0,0,0,4,,0,Complete,2022-08-29 09:05:00 UTC,2,8,2022
8568,6831,F,69,South Korea,Sleep & Lounge,Calvin Klein,Women,39,39,0,0,1,4,,0,Complete,2025-06-21 01:21:00 UTC,7,6,2025
8570,6833,F,70,Germany,Maternity,Medela,Women,59.950000762939446,59.950000762939446,0,0,0,2,,0,Complete,2025-09-30 05:21:00 UTC,3,9,2025
8583,6845,F,47,United States,Socks & Hosiery,HUE,Women,4.8499999046325684,4.8499999046325684,0,0,2,2,,0,Complete,2022-08-23 17:33:00 UTC,3,8,2022
8588,6847,F,70,Spain,Accessories,Jaxon,Women,40,40,0,0,2,2,,0,Complete,2025-05-17 06:57:00 UTC,7,5,2025
8589,6848,F,64,China,Intimates,Morgan Taylor,Women,29.409999847412109,29.409999847412109,0,0,0,1,,0,Complete,2025-10-18 10:45:31.054962 UTC,7,10,2025
8605,6862,F,25,United States,Leggings,Icon,Women,24,24,0,0,2,2,,0,Complete,2021-07-20 14:09:00 UTC,3,7,2021
8605,6862,F,25,United States,Sleep & Lounge,Southpole,Women,25,25,0,0,2,2,,0,Complete,2021-07-20 14:09:00 UTC,3,7,2021
8606,6862,F,25,United States,Intimates,Dr. Rey Shapewear,Women,22.930000305175781,22.930000305175781,0,0,2,2,,0,Complete,2021-07-15 14:09:00 UTC,5,7,2021
8612,6875,F,46,Brasil,Fashion Hoodies & Sweatshirts,Bella,Women,25.950000762939453,25.950000762939453,0,0,0,3,,0,Complete,2025-03-22 00:53:00 UTC,7,3,2025
8619,6880,F,65,China,Fashion Hoodies & Sweatshirts,URBAN,Women,24.989999771118164,24.989999771118164,0,0,2,3,,0,Complete,2022-01-17 12:21:00 UTC,2,1,2022
8619,6880,F,65,China,Tops & Tees,Woman Within,Women,29.989999771118164,29.989999771118164,0,0,2,3,,0,Complete,2022-01-17 12:21:00 UTC,2,1,2022
8620,6880,F,65,China,Shorts,Ed Garments,Women,28.989999771118164,28.989999771118164,0,0,1,4,,0,Complete,2020-03-02 12:21:00 UTC,2,3,2020
8620,6880,F,65,China,Maternity,Motherhood Maternity,Women,34.979999542236328,34.979999542236328,0,0,1,4,,0,Complete,2020-03-02 12:21:00 UTC,2,3,2020
8620,6880,F,65,China,Pants & Capris,Calvin Klein Jeans,Women,57.930000305175774,57.930000305175774,0,0,1,4,,0,Complete,2020-03-02 12:21:00 UTC,2,3,2020
8620,6880,F,65,China,Maternity,Maternal America,Women,64,64,0,0,1,4,,0,Complete,2020-03-02 12:21:00 UTC,2,3,2020
8632,6887,F,28,United Kingdom,Jeans,Jolt,Women,46,46,0,0,2,4,,0,Complete,2024-10-01 02:03:00 UTC,3,10,2024
8641,6894,F,20,United States,Intimates,Spree,Women,19.989999771118164,19.989999771118164,0,0,0,1,,0,Complete,2024-08-30 00:51:00 UTC,6,8,2024
8657,6910,F,38,United Kingdom,Maternity,Motherhood Maternity,Women,1.9800000190734863,1.9800000190734863,0,0,2,2,,0,Complete,2021-09-26 06:54:00 UTC,1,9,2021
8657,6910,F,38,United Kingdom,Accessories,Allegra K,Women,7.179999828338623,7.179999828338623,0,0,2,2,,0,Complete,2021-09-26 06:54:00 UTC,1,9,2021
8657,6910,F,38,United Kingdom,Intimates,Hanes,Women,13.649999618530272,13.649999618530272,0,0,2,2,,0,Complete,2021-09-26 06:54:00 UTC,1,9,2021
8668,6914,F,12,United States,Outerwear & Coats,Cashmere Boutique,Women,169,169,0,0,1,3,,0,Complete,2025-10-17 03:40:32.541707 UTC,6,10,2025
8675,6922,F,48,Spain,Intimates,Under Moments,Women,21.979999542236328,21.979999542236328,0,0,2,0,,0,Complete,2025-02-10 07:28:00 UTC,2,2,2025
8676,6923,F,29,China,Jeans,Jessica Simpson,Women,59,59,0,0,2,0,,0,Complete,2024-09-17 06:43:00 UTC,3,9,2024
8684,6930,F,51,United States,Intimates,Hanes,Women,17,17,0,0,1,0,,0,Complete,2025-09-28 16:05:00 UTC,1,9,2025
8685,6930,F,51,United States,Swim,Ritchie Swimwear,Women,25,25,0,0,1,2,,0,Complete,2024-06-09 16:05:00 UTC,1,6,2024
8685,6930,F,51,United States,Blazers & Jackets,MANGO,Women,69.989997863769531,69.989997863769531,0,0,1,2,,0,Complete,2024-06-09 16:05:00 UTC,1,6,2024
8689,6933,F,42,China,Maternity,Anita,Women,70,70,0,0,0,0,,0,Complete,2025-10-16 05:12:32.973023 UTC,5,10,2025
8722,6956,F,70,Germany,Intimates,Olga,Women,26,26,0,0,0,3,,0,Complete,2024-06-11 01:04:00 UTC,3,6,2024
8723,6958,F,30,Spain,Intimates,Under Moments,Women,7,7,0,0,1,3,,0,Complete,2025-01-06 15:22:00 UTC,2,1,2025
8723,6958,F,30,Spain,Tops & Tees,Allegra K,Women,12.130000114440918,12.130000114440918,0,0,1,3,,0,Complete,2025-01-06 15:22:00 UTC,2,1,2025
8723,6958,F,30,Spain,Maternity,Belly Button,Women,24.989999771118164,24.989999771118164,0,0,1,3,,0,Complete,2025-01-06 15:22:00 UTC,2,1,2025
8723,6958,F,30,Spain,Outerwear & Coats,Cashmere Boutique,Women,169,169,0,0,1,3,,0,Complete,2025-01-06 15:22:00 UTC,2,1,2025
8745,6977,F,52,Spain,Skirts,TLB,Women,35.9900016784668,35.9900016784668,0,0,1,4,,0,Complete,2019-11-14 06:11:00 UTC,5,11,2019
8747,6979,F,32,China,Leggings,NOLLIA,Women,12.989999771118164,12.989999771118164,0,0,2,4,,0,Complete,2025-07-14 15:00:00 UTC,2,7,2025
8747,6979,F,32,China,Active,ExOfficio,Women,45,45,0,0,2,4,,0,Complete,2025-07-14 15:00:00 UTC,2,7,2025
8747,6979,F,32,China,Suits,Kasper,Women,128,128,0,0,2,4,,0,Complete,2025-07-14 15:00:00 UTC,2,7,2025
8748,6980,F,25,China,Outerwear & Coats,Carhartt,Women,110,110,0,0,1,3,,0,Complete,2024-05-11 03:19:00 UTC,7,5,2024
8770,6997,F,49,Australia,Intimates,Wacoal,Women,62,62,0,0,2,1,,0,Complete,2020-10-13 15:42:00 UTC,3,10,2020
8770,6997,F,49,Australia,Fashion Hoodies & Sweatshirts,Bradford Exchange,Women,79.949996948242173,79.949996948242173,0,0,2,1,,0,Complete,2020-10-13 15:42:00 UTC,3,10,2020
8770,6997,F,49,Australia,Jeans,Not Your Daughter's Jeans,Women,116.98999786376952,116.98999786376952,0,0,2,1,,0,Complete,2020-10-13 15:42:00 UTC,3,10,2020
8794,7013,F,60,China,Tops & Tees,Royal Robbins,Women,35.950000762939453,35.950000762939453,0,0,1,4,,0,Complete,2023-05-01 00:54:00 UTC,2,5,2023
8794,7013,F,60,China,Jeans,7 For All Mankind,Women,109,109,0,0,1,4,,0,Complete,2023-05-01 00:54:00 UTC,2,5,2023
8794,7013,F,60,China,Sweaters,Splendid,Women,168,168,0,0,1,4,,0,Complete,2023-05-01 00:54:00 UTC,2,5,2023
8794,7013,F,60,China,Swim,Karla Colletto,Women,285,285,0,0,1,4,,0,Complete,2023-05-01 00:54:00 UTC,2,5,2023
8796,7015,F,60,United States,Fashion Hoodies & Sweatshirts,FineBrandShop,Women,23.950000762939453,23.950000762939453,0,0,2,1,,0,Complete,2024-02-10 01:47:00 UTC,7,2,2024
8796,7015,F,60,United States,Fashion Hoodies & Sweatshirts,Anna-Kaci,Women,31.899999618530277,31.899999618530277,0,0,2,1,,0,Complete,2024-02-10 01:47:00 UTC,7,2,2024
8796,7015,F,60,United States,Pants & Capris,Anne Klein,Women,109,109,0,0,2,1,,0,Complete,2024-02-10 01:47:00 UTC,7,2,2024
8799,7017,F,17,China,Sleep & Lounge,Carol Wright Gifts,Women,8.9899997711181641,8.9899997711181641,0,0,1,2,,0,Complete,2023-04-02 01:04:00 UTC,1,4,2023
8799,7017,F,17,China,Jeans,DL1961,Women,103.5,103.5,0,0,1,2,,0,Complete,2023-04-02 01:04:00 UTC,1,4,2023
8817,7031,F,33,China,Socks & Hosiery,Spanx,Women,28,28,0,0,0,3,,0,Complete,2025-02-16 02:39:00 UTC,1,2,2025
8818,7031,F,33,China,Sleep & Lounge,YogaColors,Women,23.989999771118164,23.989999771118164,0,0,1,0,,0,Complete,2022-06-29 02:39:00 UTC,4,6,2022
8818,7031,F,33,China,Intimates,Shadowline,Women,24,24,0,0,1,0,,0,Complete,2022-06-29 02:39:00 UTC,4,6,2022
8842,7052,F,66,China,Shorts,Roxy,Women,25.979999542236328,25.979999542236328,0,0,1,1,,0,Complete,2020-06-02 17:53:00 UTC,3,6,2020
8842,7052,F,66,China,Dresses,Hot from Hollywood,Women,37.9900016784668,37.9900016784668,0,0,1,1,,0,Complete,2020-06-02 17:53:00 UTC,3,6,2020
8851,7056,F,70,China,Active,DC,Women,46,46,0,0,0,4,,0,Complete,2023-11-21 06:23:00 UTC,3,11,2023
8851,7056,F,70,China,Outerwear & Coats,Tommy Hilfiger,Women,68.610000610351562,68.610000610351562,0,0,0,4,,0,Complete,2023-11-21 06:23:00 UTC,3,11,2023
8854,7058,F,58,China,Active,Beyond Yoga,Women,66,66,0,0,1,4,,0,Complete,2024-04-18 07:46:00 UTC,5,4,2024
8854,7058,F,58,China,Shorts,Desigual,Women,69.989997863769531,69.989997863769531,0,0,1,4,,0,Complete,2024-04-18 07:46:00 UTC,5,4,2024
8857,7059,F,46,Australia,Pants & Capris,Jones New York,Women,59.220001220703125,59.220001220703125,0,0,1,2,,0,Complete,2022-05-25 05:23:00 UTC,4,5,2022
8857,7059,F,46,Australia,Pants & Capris,BCBGMAXAZRIA,Women,80.9800033569336,80.9800033569336,0,0,1,2,,0,Complete,2022-05-25 05:23:00 UTC,4,5,2022
8858,7060,F,17,United States,Pants & Capris,Eddie Bauer,Women,24.989999771118164,24.989999771118164,0,0,0,1,,0,Complete,2024-09-18 11:38:00 UTC,4,9,2024
8860,7061,F,64,China,Shorts,Flying Monkey Jeans,Women,30,30,0,0,0,3,,0,Complete,2024-06-30 09:48:00 UTC,1,6,2024
8860,7061,F,64,China,Jeans,Miss Me,Women,99,99,0,0,0,3,,0,Complete,2024-06-30 09:48:00 UTC,1,6,2024
8866,7065,F,60,China,Shorts,Tommy Hilfiger,Women,37.2599983215332,37.2599983215332,0,0,0,1,,0,Complete,2020-08-29 01:50:00 UTC,7,8,2020
8870,7070,F,56,Brasil,Leggings,boxed-gifts,Women,4.9899997711181641,4.9899997711181641,0,0,2,2,,0,Complete,2025-07-26 16:23:00 UTC,7,7,2025
8870,7070,F,56,Brasil,Socks & Hosiery,SK Hat shop,Women,8.9499998092651367,8.9499998092651367,0,0,2,2,,0,Complete,2025-07-26 16:23:00 UTC,7,7,2025
8870,7070,F,56,Brasil,Intimates,Fashion Forms,Women,28,28,0,0,2,2,,0,Complete,2025-07-26 16:23:00 UTC,7,7,2025
8870,7070,F,56,Brasil,Plus,DREAMS,Women,31.989999771118164,31.989999771118164,0,0,2,2,,0,Complete,2025-07-26 16:23:00 UTC,7,7,2025
8873,7072,F,55,United States,Intimates,Calvin Klein,Women,44,44,0,0,1,0,,0,Complete,2024-04-14 08:02:00 UTC,1,4,2024
8879,7077,F,36,United Kingdom,Sweaters,Royal Robbins,Women,74.949996948242173,74.949996948242173,0,0,1,3,,0,Complete,2024-02-14 04:26:00 UTC,4,2,2024
8879,7077,F,36,United Kingdom,Outerwear & Coats,BB Dakota,Women,90,90,0,0,1,3,,0,Complete,2024-02-14 04:26:00 UTC,4,2,2024
8882,7081,F,43,South Korea,Intimates,Hanes,Women,13.739999771118164,13.739999771118164,0,0,2,4,,0,Complete,2024-11-16 01:45:00 UTC,7,11,2024
8887,7086,F,12,United Kingdom,Tops & Tees,Allegra K,Women,9.0399999618530273,9.0399999618530273,0,0,2,3,,0,Complete,2025-03-01 02:33:00 UTC,7,3,2025
8887,7086,F,12,United Kingdom,Suits,Kasper,Women,147.1300048828125,147.1300048828125,0,0,2,3,,0,Complete,2025-03-01 02:33:00 UTC,7,3,2025
8889,7091,F,31,South Korea,Accessories,NYGiftStop Knit Hat,Women,5.4899997711181641,5.4899997711181641,0,0,0,4,,0,Complete,2024-06-11 06:14:00 UTC,3,6,2024
8913,7115,F,50,United States,Tops & Tees,High Style,Women,19.989999771118164,19.989999771118164,0,0,0,1,,0,Complete,2025-08-30 10:37:00 UTC,7,8,2025
8914,7116,F,44,China,Jeans,Lucky Brand,Women,99,99,0,0,1,0,,0,Complete,2025-03-22 12:55:00 UTC,7,3,2025
8915,7116,F,44,China,Socks & Hosiery,Feelmax,Women,11.989999771118164,11.989999771118164,0,0,2,2,,0,Complete,2023-01-04 12:55:00 UTC,4,1,2023
8915,7116,F,44,China,Jeans,Hot Topic,Women,23.979999542236328,23.979999542236328,0,0,2,2,,0,Complete,2023-01-04 12:55:00 UTC,4,1,2023
8915,7116,F,44,China,Maternity,A Pea in the Pod,Women,35,35,0,0,2,2,,0,Complete,2023-01-04 12:55:00 UTC,4,1,2023
8915,7116,F,44,China,Jeans,L.A. Idol Jeans,Women,58,58,0,0,2,2,,0,Complete,2023-01-04 12:55:00 UTC,4,1,2023
8922,7120,F,59,China,Intimates,Rene Rofe,Women,23.989999771118164,23.989999771118164,0,0,0,4,,0,Complete,2021-10-09 15:56:00 UTC,7,10,2021
8934,7131,F,42,China,Intimates,Calida,Women,31,31,0,0,0,0,,0,Complete,2021-09-22 04:35:00 UTC,4,9,2021
8939,7138,F,45,Brasil,Shorts,7 For All Mankind,Women,178,178,0,0,1,3,,0,Complete,2024-09-22 15:17:00 UTC,1,9,2024
8952,7146,F,34,China,Socks & Hosiery,Betsey Johnson,Women,25,25,0,0,2,0,,0,Complete,2025-07-12 07:19:00 UTC,7,7,2025
8952,7146,F,34,China,Swim,Cloris Murphy,Women,29.989999771118164,29.989999771118164,0,0,2,0,,0,Complete,2025-07-12 07:19:00 UTC,7,7,2025
8952,7146,F,34,China,Fashion Hoodies & Sweatshirts,Blanks,Women,68.949996948242188,68.949996948242188,0,0,2,0,,0,Complete,2025-07-12 07:19:00 UTC,7,7,2025
8953,7146,F,34,China,Accessories,Luxury Divas,Women,17.989999771118164,17.989999771118164,0,0,1,2,,0,Complete,2023-09-23 07:19:00 UTC,7,9,2023
8953,7146,F,34,China,Intimates,Maidenform,Women,36,36,0,0,1,2,,0,Complete,2023-09-23 07:19:00 UTC,7,9,2023
8967,7158,F,68,China,Intimates,Vanity Fair,Women,9.5,9.5,0,0,2,4,,0,Complete,2020-12-24 02:15:00 UTC,5,12,2020
8967,7158,F,68,China,Active,Champion,Women,32,32,0,0,2,4,,0,Complete,2020-12-24 02:15:00 UTC,5,12,2020
8970,7160,F,37,Germany,Active,Mountain Hardwear,Women,300,300,0,0,0,0,,0,Complete,2022-06-28 03:24:00 UTC,3,6,2022
8974,7166,F,51,Germany,Outerwear & Coats,FineBrandShop,Women,39.5,39.5,0,0,0,2,,0,Complete,2020-10-04 07:13:00 UTC,1,10,2020
8978,7173,F,51,China,Intimates,George,Women,6.9899997711181641,6.9899997711181641,0,0,0,4,,0,Complete,2024-04-13 11:39:00 UTC,7,4,2024
8984,7176,F,21,United States,Blazers & Jackets,LOTUSTRADERS,Women,52.9900016784668,52.9900016784668,0,0,2,4,,0,Complete,2023-12-20 07:31:00 UTC,4,12,2023
8985,7176,F,21,United States,Jeans,David Kahn,Women,25,25,0,0,2,2,,0,Complete,2022-07-11 07:31:00 UTC,2,7,2022
8999,7181,F,66,Spain,Intimates,SmartWool,Women,129.99000549316406,129.99000549316406,0,0,1,2,,0,Complete,2023-03-30 06:08:00 UTC,5,3,2023
9015,7192,F,14,Brasil,Leggings,Luxury Divas,Women,8.9899997711181641,8.9899997711181641,0,0,0,3,,0,Complete,2025-07-03 18:48:00 UTC,5,7,2025
9016,7192,F,14,Brasil,Blazers & Jackets,Allegra K,Women,16.049999237060547,16.049999237060547,0,0,2,4,,0,Complete,2025-08-14 18:48:00 UTC,5,8,2025
9016,7192,F,14,Brasil,Sweaters,Pure Handknit,Women,95.790000915527344,95.790000915527344,0,0,2,4,,0,Complete,2025-08-14 18:48:00 UTC,5,8,2025
9025,7199,F,66,China,Sleep & Lounge,Nautica,Women,25,25,0,0,1,3,,0,Complete,2023-11-14 05:18:00 UTC,3,11,2023
9025,7199,F,66,China,Plus,Vanity Fair,Women,30,30,0,0,1,3,,0,Complete,2023-11-14 05:18:00 UTC,3,11,2023
9025,7199,F,66,China,Dresses,Ever-Pretty,Women,69,69,0,0,1,3,,0,Complete,2023-11-14 05:18:00 UTC,3,11,2023
9025,7199,F,66,China,Dresses,Adrianna Papell,Women,130,130,0,0,1,3,,0,Complete,2023-11-14 05:18:00 UTC,3,11,2023
9032,7203,F,18,United States,Socks & Hosiery,Calvin Klein,Women,20,20,0,0,2,0,,0,Complete,2025-10-14 15:48:00 UTC,3,10,2025
9032,7203,F,18,United States,Maternity,La Leche League,Women,33,33,0,0,2,0,,0,Complete,2025-10-14 15:48:00 UTC,3,10,2025
9050,7218,F,20,United States,Maternity,Prego,Women,72,72,0,0,2,2,,0,Complete,2024-12-24 16:04:00 UTC,3,12,2024
9052,7219,F,17,China,Swim,Swim 365,Women,34.9900016784668,34.9900016784668,0,0,0,0,,0,Complete,2025-04-20 18:28:00 UTC,1,4,2025
9056,7221,F,27,United States,Maternity,Hanky Panky,Women,20,20,0,0,0,0,,0,Complete,2023-04-27 18:36:00 UTC,5,4,2023
9065,7226,F,39,Brasil,Accessories,Brooks,Women,20,20,0,0,0,1,,0,Complete,2024-09-14 11:57:00 UTC,7,9,2024
9070,7230,F,21,Spain,Outerwear & Coats,Woolrich,Women,99,99,0,0,1,3,,0,Complete,2021-09-30 16:38:00 UTC,5,9,2021
9080,7237,F,37,Brasil,Maternity,Motherhood Maternity,Women,24.979999542236328,24.979999542236328,0,0,1,1,,0,Complete,2025-10-19 08:54:39.800688 UTC,1,10,2025
9095,7250,F,34,China,Dresses,Prom21,Women,129,129,0,0,1,2,,0,Complete,2023-05-12 09:15:00 UTC,6,5,2023
9095,7250,F,34,China,Plus,Oakley,Women,200,200,0,0,1,2,,0,Complete,2023-05-12 09:15:00 UTC,6,5,2023
9103,7258,F,46,Australia,Plus,Eddie Bauer,Women,27.950000762939453,27.950000762939453,0,0,2,3,,0,Complete,2024-11-21 10:28:00 UTC,5,11,2024
9107,7261,F,45,China,Leggings,Stella Elyse,Women,29.989999771118164,29.989999771118164,0,0,1,4,,0,Complete,2022-02-24 04:44:00 UTC,5,2,2022
9129,7276,F,54,China,Plus,Private Island,Women,9.1899995803833,9.1899995803833,0,0,2,1,,0,Complete,2025-06-27 18:07:00 UTC,6,6,2025
9129,7276,F,54,China,Intimates,Hanes,Women,13.5600004196167,13.5600004196167,0,0,2,1,,0,Complete,2025-06-27 18:07:00 UTC,6,6,2025
9130,7277,F,62,United States,Intimates,Calvin Klein,Women,28,28,0,0,0,4,,0,Complete,2022-09-26 04:02:00 UTC,2,9,2022
9134,7280,F,33,Brasil,Maternity,FineBrandShop,Women,15.899999618530272,15.899999618530272,0,0,1,3,,0,Complete,2022-11-10 02:20:00 UTC,5,11,2022
9141,7284,F,67,China,Blazers & Jackets,Dolce & Gabbana,Women,375,375,0,0,2,2,,0,Complete,2024-03-02 07:15:00 UTC,7,3,2024
9147,7288,F,48,China,Accessories,Rasta/NYE,Women,10.989999771118164,10.989999771118164,0,0,1,0,,0,Complete,2023-06-03 13:08:00 UTC,7,6,2023
9160,7297,F,52,Germany,Intimates,David's Bridal,Women,39,39,0,0,0,3,,0,Complete,2025-02-17 16:41:00 UTC,2,2,2025
9162,7299,F,43,Belgium,Active,Life Is Good,Women,35,35,0,0,1,4,,0,Complete,2020-11-24 08:35:00 UTC,3,11,2020
9162,7299,F,43,Belgium,Blazers & Jackets,Orvis,Women,89,89,0,0,1,4,,0,Complete,2020-11-24 08:35:00 UTC,3,11,2020
9170,7304,F,45,Brasil,Active,Moving Comfort,Women,46,46,0,0,0,3,,0,Complete,2023-03-20 10:41:00 UTC,2,3,2023
9184,7313,F,59,Spain,Maternity,Ingrid & Isabel,Women,74.989997863769531,74.989997863769531,0,0,1,0,,0,Complete,2024-05-04 02:18:00 UTC,7,5,2024
9187,7318,F,44,China,Socks & Hosiery,K. Bell,Women,15,15,0,0,1,4,,0,Complete,2025-10-10 01:04:00 UTC,6,10,2025
9187,7318,F,44,China,Active,Alternative,Women,69.989997863769531,69.989997863769531,0,0,1,4,,0,Complete,2025-10-10 01:04:00 UTC,6,10,2025
9195,7324,F,47,Australia,Socks & Hosiery,Danskin,Women,11.25,11.25,0,0,2,4,,0,Complete,2025-09-25 09:15:00 UTC,5,9,2025
9195,7324,F,47,Australia,Dresses,BCBGeneration,Women,98,98,0,0,2,4,,0,Complete,2025-09-25 09:15:00 UTC,5,9,2025
9195,7324,F,47,Australia,Blazers & Jackets,DKNYC,Women,149.99000549316406,149.99000549316406,0,0,2,4,,0,Complete,2025-09-25 09:15:00 UTC,5,9,2025
9209,7336,F,44,China,Socks & Hosiery,Sock It To Me,Women,11.340000152587892,11.340000152587892,0,0,2,2,,0,Complete,2025-05-18 12:18:00 UTC,1,5,2025
9209,7336,F,44,China,Intimates,Motherhood Maternity,Women,16.979999542236328,16.979999542236328,0,0,2,2,,0,Complete,2025-05-18 12:18:00 UTC,1,5,2025
9222,7345,F,49,United States,Accessories,Cowboy Shop,Women,18.5,18.5,0,0,0,1,,0,Complete,2022-09-13 03:40:00 UTC,3,9,2022
9222,7345,F,49,United States,Intimates,Carole Hochman,Women,65,65,0,0,0,1,,0,Complete,2022-09-13 03:40:00 UTC,3,9,2022
9223,7346,F,50,China,Socks & Hosiery,Betsey Johnson,Women,15,15,0,0,0,0,,0,Complete,2023-03-31 13:54:00 UTC,6,3,2023
9223,7346,F,50,China,Dresses,Kenneth Cole,Women,67.760002136230469,67.760002136230469,0,0,0,0,,0,Complete,2023-03-31 13:54:00 UTC,6,3,2023
9233,7351,F,49,Brasil,Maternity,Motherhood Maternity,Women,24.979999542236328,24.979999542236328,0,0,1,4,,0,Complete,2025-10-16 11:17:00 UTC,5,10,2025
9233,7351,F,49,Brasil,Tops & Tees,Ralph Lauren,Women,59.9900016784668,59.9900016784668,0,0,1,4,,0,Complete,2025-10-16 11:17:00 UTC,5,10,2025
9250,7369,F,19,Brasil,Jeans,L.A. Idol Jeans,Women,69.949996948242188,69.949996948242188,0,0,1,2,,0,Complete,2025-05-07 13:08:00 UTC,4,5,2025
9252,7370,F,57,China,Intimates,Olga,Women,14.119999885559082,14.119999885559082,0,0,1,3,,0,Complete,2020-08-13 18:52:00 UTC,5,8,2020
9254,7371,F,57,South Korea,Leggings,NaNa,Women,19.989999771118164,19.989999771118164,0,0,0,3,,0,Complete,2021-06-23 14:45:00 UTC,4,6,2021
9256,7373,F,70,China,Plus,Jessica Howard,Women,99.989997863769517,99.989997863769517,0,0,1,1,,0,Complete,2022-09-10 12:39:00 UTC,7,9,2022
9267,7381,F,57,Australia,Sweaters,FineBrandShop,Women,12.899999618530272,12.899999618530272,0,0,1,3,,0,Complete,2022-05-30 17:32:00 UTC,2,5,2022
9277,7394,F,36,Spain,Dresses,Evan Picone,Women,49.5,49.5,0,0,2,4,,0,Complete,2022-12-25 17:05:00 UTC,1,12,2022
9286,7399,F,26,United States,Jeans,Lucky Brand,Women,63.9900016784668,63.9900016784668,0,0,2,4,,0,Complete,2025-08-26 13:34:00 UTC,3,8,2025
9288,7399,F,26,United States,Sweaters,Anna-Kaci,Women,31.899999618530277,31.899999618530277,0,0,1,1,,0,Complete,2025-10-16 13:34:00 UTC,5,10,2025
9313,7416,F,62,China,Plus,Cashmere Pashmina Group,Women,25.5,25.5,0,0,2,4,,0,Complete,2025-04-01 13:09:00 UTC,3,4,2025
9349,7441,F,53,United States,Socks & Hosiery,SK Hat shop,Women,17.950000762939453,17.950000762939453,0,0,2,2,,0,Complete,2024-12-26 14:02:00 UTC,5,12,2024
9349,7441,F,53,United States,Accessories,V Fraas,Women,25.5,25.5,0,0,2,2,,0,Complete,2024-12-26 14:02:00 UTC,5,12,2024
9349,7441,F,53,United States,Dresses,NoeMie,Women,74,74,0,0,2,2,,0,Complete,2024-12-26 14:02:00 UTC,5,12,2024
9352,7444,F,26,Japan,Skirts,Anne Klein,Women,54.450000762939446,54.450000762939446,0,0,1,1,,0,Complete,2023-06-08 18:22:00 UTC,5,6,2023
